datetime,open,high,low,close,volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
2020-09-04,0.3748,0.3813,0.3598,0.3685,3338968.01,1599263999999,1241528.25354400,4976,1709455.86000000,635463.80664800,0
2020-09-05,0.3689,0.3777,0.3183,0.3264,2996620.05,1599350399999,1040369.08550900,5978,1520559.82000000,520557.16443900,0
2020-09-06,0.3261,0.3363,0.3104,0.3325,3122558.17,1599436799999,1022885.38499800,6651,1649462.76000000,540142.05441500,0
2020-09-07,0.3325,0.3378,0.3071,0.3257,2699267.69,1599523199999,876587.40162300,5522,1227070.59000000,398611.45025700,0
2020-09-08,0.3258,0.3287,0.3078,0.3165,2027110.78,1599609599999,650648.60229700,5463,1019872.64000000,328158.01926100,0
2020-09-09,0.3162,0.3291,0.3084,0.3167,1831995.91,1599695999999,584083.22794500,4390,1156269.11000000,367768.35229800,0
2020-09-10,0.3167,0.3868,0.3163,0.3498,4329407.69,1599782399999,1508722.51675100,12537,2345047.22000000,810609.02677300,0
2020-09-11,0.3497,0.357,0.3141,0.3384,4030025.95,1599868799999,1370120.00340400,10968,2116659.96000000,717674.94566600,0
2020-09-12,0.3383,0.3391,0.318,0.3294,5214097.92,1599955199999,1701568.57561000,10686,3405213.08000000,1112063.06107400,0
2020-09-13,0.3291,0.3483,0.3001,0.3088,3657468.6,1600041599999,1197797.81798300,11255,1595826.38000000,523565.52033700,0
2020-09-14,0.3087,0.3247,0.3061,0.3194,1786079.78,1600127999999,564606.95531600,7696,890621.73000000,281686.88811300,0
2020-09-15,0.3193,0.355,0.3053,0.335,6603185.34,1600214399999,2182862.77357800,19968,3249615.95000000,1073777.25125100,0
2020-09-16,0.3345,0.3612,0.3183,0.3206,6922022.93,1600300799999,2356328.22459800,22330,3001227.89000000,1021741.61825100,0
2020-09-17,0.3202,0.3309,0.31,0.3119,4116296.53,1600387199999,1314067.73378700,14415,2127808.66000000,679949.79903000,0
2020-09-18,0.3116,0.3307,0.3089,0.3196,4156463.87,1600473599999,1319731.65001900,14855,2348814.21000000,746098.73765900,0
2020-09-19,0.3196,0.3226,0.3058,0.3179,1752924.5,1600559999999,549285.81911800,7328,999513.12000000,313693.56373700,0
2020-09-20,0.3175,0.325,0.3028,0.3094,1619967.79,1600646399999,503680.56559200,6303,998855.84000000,309904.68093000,0
2020-09-21,0.3093,0.3161,0.288,0.2884,2278558.04,1600732799999,683940.28602100,6573,859602.70000000,258145.03979400,0
2020-09-22,0.2891,0.3041,0.2881,0.3003,1095021.61,1600819199999,323856.22527700,2987,628011.05000000,186055.89977300,0
2020-09-23,0.3005,0.3038,0.2899,0.2909,640287.05,1600905599999,189973.93289600,2442,261811.63000000,77936.73218500,0
2020-09-24,0.2909,0.3036,0.2879,0.3029,1367873.82,1600991999999,401552.69613400,3237,567834.95000000,166949.93896100,0
2020-09-25,0.3034,0.3411,0.2898,0.324,4969756.62,1601078399999,1560862.25809100,11987,1922053.28000000,607305.40538800,0
2020-09-26,0.324,0.33,0.31,0.3154,1556314.86,1601164799999,494663.99574800,5275,941102.29000000,299403.41840000,0
2020-09-27,0.3148,0.3184,0.3093,0.3133,789126.33,1601251199999,247567.60557700,2874,491477.55000000,154243.47972400,0
2020-09-28,0.3134,0.3499,0.3134,0.3223,2509797.04,1601337599999,835352.58618700,7605,1140822.02000000,378128.36920300,0
2020-09-29,0.3221,0.3579,0.3218,0.3344,3732916.57,1601423999999,1263995.44348000,12654,1851878.79000000,626996.48332400,0
2020-09-30,0.3347,0.3427,0.327,0.3348,1845947.92,1601510399999,617291.24436500,6044,1016062.49000000,339962.36823800,0
2020-10-01,0.3346,0.3402,0.3098,0.3174,1894328.22,1601596799999,613608.26702500,6499,799934.95000000,261218.21640200,0
2020-10-02,0.3174,0.3395,0.2894,0.3289,3217498.12,1601683199999,1003458.28089600,9110,1446943.29000000,446433.68323300,0
2020-10-03,0.3288,0.3324,0.3083,0.3101,2381038.29,1601769599999,759264.36663400,6248,889430.17000000,284325.44091500,0
2020-10-04,0.31,0.3111,0.2997,0.3013,644186.76,1601855999999,197428.36996300,1962,204075.42000000,62124.74141700,0
2020-10-05,0.301,0.3288,0.3002,0.3107,2472714.84,1601942399999,777833.57745800,6423,1233196.62000000,387974.84901500,0
2020-10-06,0.3107,0.3208,0.2911,0.2941,1394959.67,1602028799999,425756.37580700,4282,481590.34000000,146828.46413500,0
2020-10-07,0.294,0.3045,0.287,0.304,752055.15,1602115199999,222223.89995100,3136,404805.64000000,119805.03428700,0
2020-10-08,0.3041,0.305,0.2929,0.301,926544.36,1602201599999,276920.02200000,3202,367588.91000000,110145.81383300,0
2020-10-09,0.301,0.3193,0.301,0.3183,1188578.23,1602287999999,366486.43568400,3680,650048.48000000,200750.49053200,0
2020-10-10,0.3184,0.3206,0.3,0.3082,1966877.33,1602374399999,608413.17613100,5608,1342950.26000000,416013.62405600,0
2020-10-11,0.3081,0.338,0.3024,0.322,2032821.5,1602460799999,648865.74459700,4420,676304.99000000,215114.62917900,0
2020-10-12,0.322,0.3331,0.3114,0.3274,1291992.77,1602547199999,415210.39430600,4542,541741.25000000,174495.63866600,0
2020-10-13,0.3274,0.3395,0.3114,0.3171,1348979.58,1602633599999,432791.39285400,3856,873381.51000000,280226.55908300,0
2020-10-14,0.317,0.3358,0.3166,0.3201,2236569.81,1602719999999,730333.86961900,4065,896272.62000000,291809.15827200,0
2020-10-15,0.3201,0.3286,0.316,0.3249,1271434.55,1602806399999,409414.23962800,2138,312454.03000000,100960.83322000,0
2020-10-16,0.3249,0.3255,0.3074,0.319,1259728.41,1602892799999,400632.14292000,2742,361592.31000000,114722.21182900,0
2020-10-17,0.3187,0.3187,0.314,0.3178,397370.78,1602979199999,125689.30361400,1125,197435.40000000,62497.36176600,0
2020-10-18,0.3174,0.3191,0.3116,0.3133,306103.84,1603065599999,96648.02641400,740,178809.94000000,56486.95132400,0
2020-10-19,0.3133,0.3305,0.3092,0.3206,1915930.79,1603151999999,612833.79671800,3326,551118.27000000,175403.94313800,0
2020-10-20,0.3205,0.3207,0.3072,0.3094,968751.85,1603238399999,303283.36326000,3896,356349.77000000,111838.90458700,0
2020-10-21,0.3094,0.3191,0.3074,0.3127,679283.88,1603324799999,213290.47793500,2839,308270.68000000,96903.00471000,0
2020-10-22,0.3128,0.3179,0.3104,0.3151,645897.3,1603411199999,203212.65638300,2451,350085.39000000,110289.19494700,0
2020-10-23,0.315,0.33,0.3112,0.3163,2117258.24,1603497599999,679965.26455000,4383,698422.24000000,223448.03276300,0
2020-10-24,0.3163,0.3212,0.3097,0.3118,777736.2,1603583999999,243997.24311200,1716,402406.61000000,126586.45231000,0
2020-10-25,0.3115,0.3131,0.3059,0.3081,434541.7,1603670399999,134175.20941600,1143,220913.21000000,68184.04551000,0
2020-10-26,0.3076,0.3206,0.2997,0.3047,1213067.17,1603756799999,375137.63507800,2695,431423.91000000,133583.49584000,0
2020-10-27,0.3044,0.3205,0.3036,0.31,1476239.72,1603843199999,462760.95963300,3158,558010.22000000,174938.33220700,0
2020-10-28,0.31,0.321,0.304,0.3089,2925330.02,1603929599999,915391.91674000,5614,839611.75000000,263481.27421200,0
2020-10-29,0.3089,0.3122,0.2999,0.3015,676085.17,1604015999999,206981.37276500,2040,258256.11000000,79223.21823200,0
2020-10-30,0.3014,0.31,0.2996,0.3042,1104291.46,1604102399999,335935.64241300,2775,315441.96000000,96062.34950500,0
2020-10-31,0.3037,0.3105,0.3027,0.3032,562474.79,1604188799999,171987.48913600,1773,256488.04000000,78508.33139100,0
2020-11-01,0.3031,0.3043,0.298,0.3003,758515.79,1604275199999,227756.03048900,1120,434295.70000000,130324.31267100,0
2020-11-02,0.3005,0.3025,0.2848,0.2866,1667622.87,1604361599999,489755.57409100,4123,715230.57000000,209740.78138000,0
2020-11-03,0.2865,0.2913,0.2733,0.2906,1497226.78,1604447999999,420814.84849800,4907,741390.30000000,209092.91538600,0
2020-11-04,0.2907,0.2913,0.2786,0.2846,640882.18,1604534399999,181922.08684400,2233,394459.97000000,112079.06155500,0
2020-11-05,0.2849,0.295,0.2806,0.2949,823299.06,1604620799999,235885.71966600,2110,357371.67000000,102453.07097500,0
2020-11-06,0.2953,0.308,0.294,0.3063,1347519.31,1604707199999,406444.42155200,3194,516869.98000000,156161.05950700,0
2020-11-07,0.3063,0.3133,0.2899,0.2912,2031776.21,1604793599999,615349.49163600,4700,876835.34000000,265583.23756700,0
