datetime,open,high,low,close,volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
2017-12-10,460.0,460.05,403.2,427.35,34919.25938,1512950399999,15125760.61570250,32416,15317.92712000,6644966.01079370,346691.14620742
2017-12-11,427.35,512.0,427.35,508.7,29763.16644,1513036799999,13776239.58265010,28773,14163.91481000,6587249.84110790,352449.85730046
2017-12-12,508.44,639.27,494.89,620.0,59387.02259,1513123199999,33241867.03352950,66420,30066.72168000,16943769.84142550,396813.55146361
2017-12-13,622.0,705.69,539.93,683.99,57694.18773,1513209599999,36344921.46479940,55759,28508.57887000,18035820.05084940,413062.23910461
2017-12-14,683.98,747.6,630.5,679.76,60919.26902,1513295999999,41882857.09526100,51279,30685.47276000,21096463.09827190,498596.72595260
2017-12-15,679.76,689.0,594.6,674.95,39778.16165,1513382399999,25891535.69694390,38469,17125.09695000,11225974.59477010,469087.52809448
2017-12-16,673.75,712.0,669.22,682.81,26866.0533,1513468799999,18466770.73251090,25236,12518.18939000,8621540.35071790,474585.69465775
2017-12-17,681.8,728.0,680.33,707.64,31398.4476,1513555199999,22242667.21533620,36094,16831.51917000,11929457.90222880,492287.64610709
2017-12-18,707.62,798.88,638.0,784.0,45673.70777,1513641599999,32799947.57446940,40460,25894.22216000,18738099.82827320,0
2017-12-19,784.0,864.9,729.01,798.0,69423.62125,1513727999999,55123972.01609010,57020,35335.29681000,28200283.21408730,0
2017-12-20,798.0,828.0,661.0,790.21,72526.28416,1513814399999,55604509.75310120,58344,31819.17997000,24498518.36995670,0
2017-12-21,794.62,845.99,705.98,782.41,78222.53998,1513900799999,62052521.65090250,57627,42391.62500000,33836866.12767150,0
2017-12-22,784.0,796.0,504.99,635.97,154630.49482,1513987199999,98661808.48224840,113138,72411.90221000,46364952.49949940,0
2017-12-23,635.15,714.99,627.97,640.34,79001.05634,1514073599999,53738833.88061430,79260,42804.08114000,29157507.58909000,0
2017-12-24,640.33,667.64,563.49,658.0,95431.94156,1514159999999,59101715.15062930,108808,46121.82453000,28654615.71975550,0
2017-12-25,659.4,744.0,599.99,714.95,78544.84102,1514246399999,55108579.68400840,86060,43032.95930000,30201608.57709150,0
2017-12-26,713.12,750.0,712.56,750.0,60052.47905,1514332799999,44216631.90196370,78690,31422.67790000,23139437.75683630,0
2017-12-27,750.0,766.05,693.18,739.89,51339.2782,1514419199999,38102246.98666030,72364,25938.69371000,19278946.19065180,0
2017-12-28,739.89,744.93,645.88,707.89,72679.61288,1514505599999,50030889.11104550,94413,35865.49648000,24731619.69285810,0
2017-12-29,709.5,757.87,703.0,733.99,64028.12647,1514591999999,46838775.81758080,89024,31777.71602000,23266046.75783670,0
2017-12-30,732.9,735.0,635.82,681.06,89879.99994,1514678399999,61752153.66107810,123765,41572.44573000,28554635.99557210,0
2017-12-31,680.01,740.0,672.86,733.98,62628.24458,1514764799999,44570894.79906170,92610,32109.79685000,22872625.29434590,0
2018-01-01,733.01,763.55,716.8,754.99,53909.25885,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
2018-01-02,754.99,899.5,749.06,855.28,113257.78355,1514937599999,95749946.06046560,142511,59298.38305000,50193115.72717760,0
2018-01-03,855.13,950.01,810.0,934.03,89041.45688,1515023999999,78173093.71219920,118866,46899.16696000,41196862.55158440,0
2018-01-04,934.03,1009.72,890.01,940.0,102894.47384,1515110399999,97740086.59030570,132633,56497.66029000,53871687.77288470,0
2018-01-05,940.0,1045.0,930.0,959.3,97374.0163,1515196799999,95739901.47601940,124438,46202.53716000,45538935.01379350,0
2018-01-06,958.0,1017.56,950.0,1004.11,71954.27895,1515283199999,71196052.34066790,91685,37424.43173000,37089109.96309390,0
2018-01-07,1003.71,1125.0,999.9,1123.09,65278.81957,1515369599999,70126945.17356540,89192,34849.04095000,37476141.63947700,0
2018-01-08,1123.09,1239.18,910.0,1133.18,158831.54798,1515455999999,176599793.21126880,171664,80909.60102000,90225877.05144800,0
2018-01-09,1133.18,1326.5,1104.85,1291.0,118702.88684,1515542399999,143246762.08456970,152628,63819.94883000,77223073.25931130,0
2018-01-10,1291.0,1440.0,1201.1,1247.0,160185.0129,1515628799999,210902815.46883200,191352,80897.55541000,106746349.59623190,0
2018-01-11,1249.03,1332.49,1021.0,1138.93,194546.29387,1515715199999,230792205.87537420,210914,90313.17614000,107408785.96097980,0
2018-01-12,1136.45,1288.5,1069.01,1253.87,93763.47261,1515801599999,113367281.76511590,117851,47727.57553000,57769541.83741000,0
2018-01-13,1253.87,1427.01,1252.0,1388.02,75893.43201,1515887999999,101824625.25840410,115872,40759.98465000,54700348.39273760,0
2018-01-14,1388.1,1391.89,1220.89,1347.0,98391.19585,1515974399999,128517479.71604510,124920,49243.39136000,64308202.77234540,0
2018-01-15,1347.99,1383.13,1258.12,1271.0,69236.70476,1516060799999,90732886.24105530,105410,32880.54134000,43133689.39779020,0
2018-01-16,1268.67,1275.01,780.0,1000.0,343889.36509,1516147199999,355819297.45705260,304696,158932.38241000,165083928.94776610,0
